Issue Type,Story ID,Summary,Epic Name,Epic Link,Phase,Complexity,Story point estimate,Labels,Labels,Labels,Depends On,Description
Story,SPARK-PROD-F12,SPARK-PROD-F12 · Deferred partner-wrapper decision,,Product → plm-product DGS migration,F,Low,2,dgs-migration,product,schema,SPARK-PROD-E01,"**Current Behaviour:** `removeProductBusinessPartner`/`dropProductBusinessPartner`/`unDropProductBusinessPartner` are schema-drift wrappers; traffic routes through `productBusinessPartnerActions`. **Target:** PO decides delete vs keep `@deprecated`; implement. **Acceptance:** 1. traffic survey complete. 2. decision implemented. **Tests:** ☐ schema diff intentional.

---

### Phase G — Field Resolvers, Bug-fixes, Utils, Tests (one story per group)"
Story,SPARK-PROD-G01,SPARK-PROD-G01 · Product.attachmentsWithMetaData,,Product → plm-product DGS migration,G,Very High,8,dgs-migration,product,field-resolver,"SPARK-PROD-A02, SPARK-PROD-A06","**Current Behaviour (Phase 2C):** ~150 ln — `relationship.searchByIds` → 5-bucket partition → v2+v3 attachment hydration → discussions/threads/samples batched → 5-source merge → draft filter → `orderProductAttachments`. **Target:** `AttachmentEnrichmentService` Kotlin port; keep the ""ACL should do draft filter"" TODO as a follow-up. **Acceptance:** 1. parity for mixed attachment/discussion/thread/sample. 2. ordering rank preserved (product=0, discussion=1, sample=2; createdAt DESC tiebreak). **Tests:** ☐ merge ☐ ordering ☐ parity."
Story,SPARK-PROD-G02,SPARK-PROD-G02 · Product.components,,Product → plm-product DGS migration,G,Very High,8,dgs-migration,product,field-resolver,"SPARK-PROD-A02, SPARK-PROD-A06",**Current Behaviour (Phase 2C):** ~190 ln — 4 parallel elastic (measurement/claim/bom/productDetail) + packaging + **per-claim N+1 ACL** + 5-type merge + count rollups. **Target:** refactor N+1 ACL into a batched call; preserve type tagging + `cloneDeep(initialCountsByBp)`. **Acceptance:** 1. parity for 50+ components. 2. `archivedCount`/`countByComponents` match source. 3. ACL batched (no N+1). **Tests:** ☐ merge ☐ counts ☐ batched ACL ☐ parity.
Story,SPARK-PROD-G03,SPARK-PROD-G03 · Product.attachments/attachmentsV3/attachmentSummary,,Product → plm-product DGS migration,G,High,5,dgs-migration,product,field-resolver,SPARK-PROD-G01,**Current Behaviour:** four related resolvers sharing `AttachmentEnrichmentService` (G01). **Target:** thin `@DgsData` fields over the shared service. **Acceptance:** 1. each field returns its shape. 2. shares G01 service. **Tests:** ☐ each field ☐ parity.
Story,SPARK-PROD-G04,SPARK-PROD-G04 · ProductsCategories.categories (12-case) + Doppler,,Product → plm-product DGS migration,G,Medium,3,dgs-migration,product,field-resolver,SPARK-PROD-A04,**Current Behaviour:** 12-branch dispatcher; `DopplerDepartment.primary/secondaryCapacityTypeName` share one Doppler call (memoized). **Target:** Kotlin dispatcher → 12 helpers; Doppler via DataLoader. **Acceptance:** 1. each category type built correctly. 2. Doppler fetched once. **Tests:** ☐ 12 cases ☐ single doppler fetch.
Story,SPARK-PROD-G05,SPARK-PROD-G05 · Product.samples/sampleIds/elasticSamplesList,,Product → plm-product DGS migration,G,Medium,3,dgs-migration,product,field-resolver,SPARK-PROD-A06,**Current Behaviour:** **stops reading `info.variableValues`** — pass explicit args from the query layer (contract change). **Target:** explicit args; document the contract change. **Acceptance:** 1. samples/sampleIds/elastic resolve. 2. no `info.variableValues` read. **Tests:** ☐ samples ☐ contract change ☐ parity.
Story,SPARK-PROD-G06,SPARK-PROD-G06 · Product.teams/discussionsV2/discussionsCount/workspaces,,Product → plm-product DGS migration,G,Medium,3,dgs-migration,product,field-resolver,SPARK-PROD-A06,**Current Behaviour:** team/discussion/workspace elastic lookups. **Target:** federated references + elastic. **Acceptance:** 1. each field resolves. **Tests:** ☐ teams ☐ discussions ☐ workspaces ☐ parity.
Story,SPARK-PROD-G07,SPARK-PROD-G07 · Product.partners + status,,Product → plm-product DGS migration,G,Medium,3,dgs-migration,product,field-resolver,SPARK-PROD-A06,**Current Behaviour:** `loadBps`/`loadBpsWithType` (VMM); `status` merges partner/workspace statuses. **Target:** `vmmUtils` Kotlin port; preserve int-parse normalization. **Acceptance:** 1. partners resolve via VMM. 2. `status` merge correct. **Tests:** ☐ partners ☐ status merge ☐ parity.
Story,SPARK-PROD-G08,SPARK-PROD-G08 · Product.sibling components (internal),,Product → plm-product DGS migration,G,Medium,3,dgs-migration,product,field-resolver,SPARK-PROD-A06,**Current Behaviour:** sibling-domain passthroughs with `includeXxx` boolean branches — **internal same-DGS calls** (not cross-subgraph). **Target:** internal service calls to the co-located sibling services. **Acceptance:** 1. each sibling field resolves internally. 2. `includeXxx` branches honored. **Tests:** ☐ each field ☐ include branch ☐ parity.
Story,SPARK-PROD-G09,SPARK-PROD-G09 · Product.productWorkspaceAttributes/Info,,Product → plm-product DGS migration,G,Medium,3,dgs-migration,product,field-resolver,SPARK-PROD-A06,"**Current Behaviour:** both produce shapes with a **deferred `designCycle: async()=>…`** field-on-value. **Target:** model `designCycle` as a nested `@DgsData`, not an inline closure. **Acceptance:** 1. both fields resolve. 2. `designCycle` is a nested fetcher. **Tests:** ☐ attrs ☐ designCycle nested ☐ parity."
Story,SPARK-PROD-G10,SPARK-PROD-G10 · Product.ancestryProducts/rating/reservedDpcis,,Product → plm-product DGS migration,G,Medium,3,dgs-migration,product,field-resolver,SPARK-PROD-A06,**Current Behaviour:** `rating` via `RatingClient`; `reservedDpcis` via `getReservedDpcisFromApex`. **Target:** federated/Feign references. **Acceptance:** 1. ancestry/rating/dpcis resolve. 2. rating null-on-error. **Tests:** ☐ ancestry ☐ rating ☐ dpcis.
Story,SPARK-PROD-G11,SPARK-PROD-G11 · Product.notRemovable* + asks + variations (de-reflect),,Product → plm-product DGS migration,G,Medium,3,dgs-migration,product,field-resolver,SPARK-PROD-A06,**Current Behaviour:** source utils call into 4–5 sibling field resolvers **reflectively**. **Target:** **replace reflective resolver invocation with direct service-method calls** (same logical union). **Acceptance:** 1. same results as source. 2. no reflective resolver calls. **Tests:** ☐ union correctness ☐ no reflection ☐ parity.
Story,SPARK-PROD-G12,SPARK-PROD-G12 · Product.division bug fix (wrong loader),,Product → plm-product DGS migration,G,Low,2,dgs-migration,product,field-resolver,SPARK-PROD-A06,**Current Behaviour:** source `Product.division` (and `DopplerDepartment.division`) call `ig.department.getByID` instead of `ig.division.getByID` — **latent bug**. **Target:** wire to `DivisionService`; **PO decision** whether to feature-flag the fix during cutover (clients may depend on department-shaped result). **Acceptance:** 1. returns true division shape. 2. fix logged with PO; flag decision recorded. **Tests:** ☐ division shape ☐ contract parity expectation documented.
Story,SPARK-PROD-G13,SPARK-PROD-G13 · IG/tag/tcin/spg + template trivial group,,Product → plm-product DGS migration,G,Medium,3,dgs-migration,product,field-resolver,SPARK-PROD-A06,"**Current Behaviour:** `department`/`departments`/`clazz`/`brand`/`brands`/`divisions`/`productTemplateDepartments`, `tags`, `tcins`, `SPARK_Tcin.itemDetails` (CORONA), `SPARK_PackagingAttribute.spg` (internal fileLibrary), `SPARK_ProductRules.*`, `VMM_BusinessPartnerCategory.*`, `MasterProductStatus.*`. **Target:** group into one PR; federated/internal references. **Acceptance:** 1. each field resolves to the right source. **Tests:** ☐ hierarchy ☐ tcin/CORONA ☐ spg internal."
Story,SPARK-PROD-G14,SPARK-PROD-G14 · Simple user/status fields + trivial pass-throughs,,Product → plm-product DGS migration,G,Low,2,dgs-migration,product,field-resolver,SPARK-PROD-A02,"**Current Behaviour:** `createdBy`/`updatedBy`/`versionCreatedBy` (user-profile), `ProductComponentStatus.updatedBy`, `SPARK_ResourcesCount.productThumbnailId` (re-fetch product), plus ~60 direct scalar pass-throughs (DTO-mapped). **Target:** thin `@DgsData` for user/thumbnail; Jackson DTO mapping for scalars. **Acceptance:** 1. user fields resolve (null id → null). 2. `productThumbnailId` re-fetches. 3. scalars mapped. **Tests:** ☐ user fields ☐ thumbnail ☐ scalar mapping."
Story,SPARK-PROD-G15,SPARK-PROD-G15 · Port product utils to Kotlin,,Product → plm-product DGS migration,G,Medium,3,dgs-migration,product,service,SPARK-PROD-A06,"**Current Behaviour:** `attachmentUtils`, `partnerUtils`, `teamUtils`, `productUtils`, `componentStatusUtils`, `resolvePaging`, `vmmUtils`, `accessControlUtils`, `removePartnerUtils`. **Target:** Kotlin ports; single camel/snake normalization at the Feign boundary; **fix** `componentStatusUtils.incrementAllContextCounter` (never resets — verify intent); batch `getAccessControlBatch` with parallel chunking. **Acceptance:** 1. utils ported with unit tests. 2. counter logic fixed/verified. 3. ACL batch parallel-chunked. **Tests:** ☐ each util ☐ counter ☐ ACL chunking."
Story,SPARK-PROD-G16,"SPARK-PROD-G16 · Tests, parity, load, cut-over rehearsal",,Product → plm-product DGS migration,G,High,5,dgs-migration,product,tests,"SPARK-PROD-C01, SPARK-PROD-E01, SPARK-PROD-E03, SPARK-PROD-G01, SPARK-PROD-G02","**Target:** ≥80% unit coverage; parity harness ≥50 fixtures (incl. TechPack, partner actions, components, attachmentsWithMetaData, the division-bug-fix, rules flag both paths); load test p95 for `getProduct`/`getProducts`/`components`/`attachmentsWithMetaData`/TechPack; contract test (schema diff shows only intentional changes); cut-over rehearsal (shadow traffic). **Acceptance:** 1. unit ≥80%. 2. ≥50 parity fixtures green. 3. load p95 parity. 4. schema-diff intentional-only. 5. shadow-traffic rehearsal + rollback drill. **Tests:** ☐ parity ☐ load ☐ contract ☐ shadow.

---

## 4. Risk Register
| Risk | Likelihood | Impact | Mitigation | Owner |
|------|-----------|--------|------------|-------|
| TechPack composite-key aggregate (E03/E04) | High | High | Option D facade-then-federate; bulk-order fix | Tech Lead + Platform |
| `productBusinessPartnerActions` partial failure (E01) | Medium | High | Saga/compensation — PO decision | Tech Lead |
| `components` N+1 ACL regression (G02) | Medium | Medium | Batch ACL on port | Backend Eng |
| `attachmentsWithMetaData` perf (G01) | Medium | High | Parallel fetch + cached relationship walk | Backend Eng |
| `Product.division` bug fix (G12) breaks clients | Medium | Medium | Feature-flag + client survey | PO |
| 8 TechPack placeholders block on 8 domains | High | Medium | Facade keeps day-1 function; retire only when all live | Tech Lead |
| `USE_NEW_RULES_API` legacy delete | Low | High | Verify all envs; staged rollout | PO |
| Drift wrappers may have live consumers | Medium | Medium | Traffic survey (F12) | PO |
| External rating secret | Low | Medium | Vault | Platform |

## 5. Summary
- **Stories:** 72 (A:6 · B:11 · C:5 · D:18 · E:4 · F:12 · G:16).
- **Critical path:** A01→A02/A06→C01→E03(TechPack facade)→G01→G02→G16.
- **Highest risk:** TechPack (E03/E04), `productBusinessPartnerActions` (E01).
- **Host DGS:** product is the home of the whole product family; co-located siblings resolve internally.

---
**Phase Completed:** Phase 4 — Migration Stories · **Domain:** `product` · **Outputs:** 04-stories.md, 04-stories-index.yaml, 04-po-summary.md."
