Issue Type,Story ID,Summary,Epic Name,Epic Link,Phase,Complexity,Story point estimate,Labels,Labels,Labels,Depends On,Description
Story,SPARK-BOM-C03,SPARK-BOM-C03 · getComboSupplierForBom data fetcher,,BOM → plm-product DGS migration,C,Medium,3,dgs-migration,bom,query,SPARK-BOM-A05,"**Current Behaviour (Q13):**
1. `fabricSpecCombos = SPARK_Combination.searchFabricSpecCombos({q:`parentComboId:${comboId}`, page:0, size:100})` (cross-resolver import).
2. Filter combos: keep where `fsId` set AND ((`partnerIds` non-empty & `mvIds.length===1` & `partnerIds.includes(mvIds[0])`) OR `partnerIds` empty).
3. For each (parallel): `fs = vmm.getByID.load(fsId)`; if `fs.bpName`, push `{fabricSupplier:{id:fsId,name:fs.bpName}, fabricSpecCombo}`.
**EXT Service Calls:** **EXT** → key: `combination` · 🟡; **EXT** → key: `vmm` · 🔵.
**Target DGS Implementation:** `@DgsQuery getComboSupplierForBom(comboId, partnerIds): List<BomComboSupplier>`.
Call combination via `CombinationClient`/federation. VMM lookups in parallel (`coroutineScope`/`async`).
**PO decision:** the `mvIds.length===1` filter silently drops multi-MV combos — confirm intended.
**Files / Dependencies:** `BomSearchDataFetcher.kt`; A05.
**Acceptance Criteria:** 1. Returns suppliers only for combos with a resolvable `fsId` and `bpName`. 2. Filter logic matches the rule above (document the `mvIds.length===1` behaviour). 3. VMM lookups run concurrently.
**Test Cases:** ☐ Unit: filter incl/excl ☐ Unit: missing `bpName` skipped ☐ Unit: empty partnerIds path ☐ Integration."
Story,SPARK-BOM-C04,SPARK-BOM-C04 · getValidTrimSuppliersForBom data fetcher,,BOM → plm-product DGS migration,C,Low,2,dgs-migration,bom,query,SPARK-BOM-A05,"**Current Behaviour (Q11):** `getRelatedSuppliersForMVs(ctx, merchVendorIds, [TRIM_SUPPLIER.code])` → `[Int]` partner ids.
**EXT Service Calls:** **EXT** → key: `vmm` · 🔵.
**Target DGS Implementation:** `@DgsQuery` delegating to a `VmmSupplierService.relatedSuppliers(merchVendorIds, roles=[TRIM_SUPPLIER])`. Source the role code from `BomConstants` (confirm code value).
**Acceptance Criteria:** 1. Returns related trim-supplier partner ids. 2. Role filter = TRIM_SUPPLIER only. 3. Empty input → `[]`.
**Test Cases:** ☐ Unit: role filter ☐ Unit: empty ☐ Integration."
Story,SPARK-BOM-C05,SPARK-BOM-C05 · getValidRawMaterialSuppliersForBom data fetcher,,BOM → plm-product DGS migration,C,Low,2,dgs-migration,bom,query,SPARK-BOM-A05,"**Current Behaviour (Q12):** same as C04 with roles `[RAW_MATERIAL_SUPPLIER, FABRIC_SUPPLIER, TRIM_SUPPLIER]`.
**Target DGS Implementation:** `@DgsQuery` delegating with the three roles.
**Acceptance Criteria:** 1. Returns ids matching the 3 roles. 2. Empty input → `[]`.
**Test Cases:** ☐ Unit: 3-role filter ☐ Unit: empty ☐ Integration.

---

### Phase D — Mutations (simple)"
Story,SPARK-BOM-D01,SPARK-BOM-D01 · addBom mutation,,BOM → plm-product DGS migration,D,Medium,3,dgs-migration,bom,mutation,SPARK-BOM-A05,"**Current Behaviour (M1):** `bom = bomService.addBom(sparkBom)` → `POST {base}/…/bom/v1`
(`transformRequest: deepToSnakeCase`, `primeKey: humanId`); if `bom.validationErrors || bom.message` →
throw. No ACL (new resource).
**Input validation:** `name` and `parentId` required (schema `String!`).
**Target DGS Implementation:** `@DgsMutation addBom(sparkBom: BomInput): Bom` → `bomService.add(...)`. Map
camelCase→snake_case. On `validationErrors`/`message` in the response → throw typed `BomValidationException`.
After success, `bomDataLoader.prime(humanId, bom)`.
**Files / Dependencies:** `BomMutationDataFetcher.kt`; A05.
**Acceptance Criteria:** 1. POST creates a bom and returns it mapped to `Bom`. 2. Backend `validationErrors`/`message` → `BomValidationException` (not a silent return). 3. Request body is snake_case. 4. Read cache primed with `humanId`.
**Test Cases:** ☐ Unit: happy path ☐ Unit: validationErrors → exception ☐ Unit: cache primed ☐ Integration."
Story,SPARK-BOM-D02,SPARK-BOM-D02 · manageBomWorkspaces mutation,,BOM → plm-product DGS migration,D,Low,2,dgs-migration,bom,mutation,SPARK-BOM-A05,"**Current Behaviour (M3):** if `toAdd`/`toRemove` non-empty → `workspaceAssociationHelper(BOM, bomId, toAdd, toRemove)` → PUT `…/{bomId}/{associate|dissociate}_workspace`; else returns `undefined`.
**EXT Service Calls:** **EXT** → key: `workspaceV2` · 🟡 (association). **ACL note (context):** capability token for `bomId`; ignored in DGS.
**Target DGS Implementation:** `@DgsMutation manageBomWorkspaces(bomId, workspacesToAdd, workspacesToRemove): Bom`
→ `bomService.manageWorkspaceAssociations(...)`. Both empty → return `null` (document for clients).
**Acceptance Criteria:** 1. Adds/removes workspace associations via the correct endpoint. 2. Both lists empty → `null`, no REST call. 3. Returns the updated bom.
**Test Cases:** ☐ Unit: add path ☐ Unit: remove path ☐ Unit: both empty → null ☐ Integration."
Story,SPARK-BOM-D03,SPARK-BOM-D03 · lockBom mutation,,BOM → plm-product DGS migration,D,Low,2,dgs-migration,bom,mutation,SPARK-BOM-A05,"**Current Behaviour (M4):** `PUT …/{bomId}/lock`. **ACL note (context):** capability token for `bomId`; ignored in DGS.
**Target DGS Implementation:** `@DgsMutation lockBom(bomId): Bom` → `bomService.lock(bomId)`.
**Acceptance Criteria:** 1. PUT to `/lock` returns the locked bom. 2. 404 → null.
**Test Cases:** ☐ Unit: lock ☐ Unit: 404 ☐ Integration."
Story,SPARK-BOM-D04,SPARK-BOM-D04 · unlockBom mutation,,BOM → plm-product DGS migration,D,Low,2,dgs-migration,bom,mutation,SPARK-BOM-A05,"**Current Behaviour (M5):** `PUT …/{bomId}/unlock`. ACL note as D03.
**Target DGS Implementation:** `@DgsMutation unlockBom(bomId): Bom` → `bomService.unlock(bomId)`.
**Acceptance Criteria:** 1. PUT to `/unlock` returns the unlocked bom. 2. 404 → null.
**Test Cases:** ☐ Unit: unlock ☐ Unit: 404 ☐ Integration."
Story,SPARK-BOM-D05,SPARK-BOM-D05 · updateBomComponentStatus mutation,,BOM → plm-product DGS migration,D,Low,2,dgs-migration,bom,mutation,SPARK-BOM-A05,"**Current Behaviour (M6):** `PUT …/bom/v1/component_status_update` body `{productId, ids, status}`. **No ACL token** — the only write without one. **PO decision D05:** confirm backend enforces authorization server-side.
**Target DGS Implementation:** `@DgsMutation updateBomComponentStatus(productId, ids, status): BomPaged` → `bomService.updateComponentStatus({...})`; wrap result as `{content}`.
**Acceptance Criteria:** 1. PUT sends `{productId, ids, status}` (snake_case). 2. Returns `BomPaged{content}`. 3. Decision on server-side auth recorded in the PR.
**Test Cases:** ☐ Unit: body shape ☐ Unit: result wrap ☐ Integration.

---

### Phase E — Complex Operations"
Story,SPARK-BOM-E01,SPARK-BOM-E01 · updateBom — 3-step orchestrated write,,BOM → plm-product DGS migration,E,Very High,8,dgs-migration,bom,mutation,"SPARK-BOM-A05, SPARK-BOM-D02","**As a** DGS migration engineer **I want** `updateBom` implemented as an explicit 3-step orchestration with a
chosen failure strategy **so that** body, workspace, and permission updates stay consistent.

**Current Behaviour (M2):**
1. (ACL note — context) capability token obtained for `humanId` because the update is resource-scoped; ignored in DGS.
2. **If** `workspaceContext` has add/remove → `workspaceAssociationHelper(BOM, humanId, add, remove)` (**commits first**) → PUT `…/{bomId}/{associate|dissociate}_workspace`.
3. `bomService.updateBom(sparkBom)` → `PUT {base}/…/bom/v1/{humanId}` (`omitParamsInBody: true`).
4. If `validationErrors || message` → throw.
5. **If** `businessPartners` present → `bomService.updatePermissions().load(sparkBom)` → PUT `…/{humanId}/permission`.
6. Return the updated bom.
**Risk 🔴:** three sequential writes, **no rollback** today. Step-2 workspace change persists even if step 3 fails; step-5 permission update can leave ACL stale.
**EXT Service Calls:** **EXT** → key: `workspaceV2` · 🟡 (association step).
**Target DGS Implementation:** `BomUpdateOrchestrator` running steps in order: workspace assoc → body PUT
(`omitParamsInBody`) → optional permissions PUT. **PO decision E01:** apply one of — (a) saga with
compensating dissociate/associate, (b) compensation log + alert, (c) documented best-effort. Replace the
`validationErrors||message` shape-sniff with a typed `BomValidationException`. Prime the read cache on success.
**Files / Dependencies:** `service/BomUpdateOrchestrator.kt`, `BomMutationDataFetcher.kt`; A05, D02 (shares the workspace step).
**Acceptance Criteria:**
1. Parity for 5 fixtures: body-only; body+workspace-add; body+workspace-remove; body+partners; body+workspace+partners.
2. Workspace step runs **before** the body PUT; permissions step only when `businessPartners` present.
3. Body PUT omits `humanId` from the body.
4. Chosen failure strategy implemented; partial failure emits a compensation-log entry (if (b)/(c)) or compensates (if (a)).
5. Backend `validationErrors`/`message` → `BomValidationException`.
6. Read cache updated with the returned bom.
**Test Cases:** ☐ Unit: order workspace→body→perms ☐ Unit: no-workspace skip ☐ Unit: no-partners skip ☐ Unit: step-3 failure path (strategy) ☐ Parity: 5 fixtures.

---

### Phase F — Internal Contributions to Product / ResourcesCount (same subgraph)

> **Monorepo:** `product` and `bom` are the **same `plm-product` subgraph**, so these are **internal field
> resolvers** (CAT-2), not cross-subgraph federation. They depend on the `Product`/`ResourcesCount` types
> existing in the merged schema but are **not** gateway-federated and **not** blocked by a separate
> deployment. See [reference-federation-patterns.md §0](../scripts/reference-federation-patterns.md)."
Story,SPARK-BOM-F01,"SPARK-BOM-F01 · Implement Product.productBoms/boms/packagingBoms (internal, same subgraph)",,BOM → plm-product DGS migration,F,Medium,3,dgs-migration,bom,field-resolver,SPARK-BOM-A05,"**As a** DGS migration engineer **I want** the bom-list fields on `Product` served by the BOM code **so that**
product → bom navigation lives with the BOM service inside `plm-product`.

**Current Behaviour:** these three field resolvers live in the product resolver and call
`ctx.loaders.bom.getActiveBomsByProductId(...)` / `...AndBomType(...)`.
**Target DGS Implementation:** plain `@DgsData` field resolvers on the `Product` type (same subgraph) →
`bomService.getActiveBomsByProductId` (and `...AndBomType` for `boms(types)`). **No** `@DgsEntityFetcher` /
`@extends @external` — `Product` is an internal type. Depends on `Product` existing (product A02), not on a
separate deployment.
**Acceptance Criteria:** 1. `Product.productBoms/boms/packagingBoms` resolve via `bomService` internally. 2. the equivalent product-side resolvers are removed. 3. `boms(types)` filters by bom type. 4. no gateway hop.
**Test Cases:** ☐ Unit: each field calls `bomService` ☐ Integration: `Product { productBoms { id } }` in-process ☐ Parity vs current product resolver."
Story,SPARK-BOM-F02,"SPARK-BOM-F02 · Fill ResourcesCount.bomsCount (internal, same subgraph)",,BOM → plm-product DGS migration,F,Low,2,dgs-migration,bom,field-resolver,SPARK-BOM-A05,"**As a** DGS migration engineer **I want** `bomsCount` on `ResourcesCount` filled by the BOM code **so that**
the TechPack aggregate's bom count is owned by BOM.
**Current Behaviour:** the TechPack count map computes a bom count via elastic in the product orchestration.
**Target DGS Implementation:** `@DgsData bomsCount` on the `ResourcesCount` type (owned by `product` in the
**same subgraph**) → internal bom elastic count. **No** entity fetcher / federation — only the *externally*
owned `ResourcesCount` fields (attachments/discussions/etc.) need real federation. Depends on `ResourcesCount`
existing (product A05).
**EXT:** 🔴 `search` (count query, the search DGS).
**Acceptance Criteria:** 1. `bomsCount` resolves internally on `ResourcesCount`. 2. count matches current elastic semantics. 3. no gateway hop for this field.
**Test Cases:** ☐ Unit: count query ☐ Integration: `ResourcesCount { bomsCount }` in-process ☐ Parity vs facade count.

---

### Phase G — Field Resolvers & Tests (one story per type block)

> Each Phase-G story implements all field resolvers for one type. Titles name the type, not an ""and"" of
> operations. Trivial scalar pass-throughs are bundled in **G14**. Every sibling-DGS field resolves as a
> federated reference; until that subgraph publishes its stub it returns `{id}`."
Story,SPARK-BOM-G01,SPARK-BOM-G01 · Bom + Bom_Unified field resolvers (9 shared),,BOM → plm-product DGS migration,G,Medium,3,dgs-migration,bom,field-resolver,"SPARK-BOM-A02, SPARK-BOM-A05","**Current Behaviour (C1):** 9 identical fields on both types — `humanId` (`humanId ?? id`), `access` &
`currentUserPermissions` (accessControl — **ACL context only, ignore in impl**), `businessPartners`
(`loadBusinessPartners`), `createdBy`/`updatedBy` (`getUser`), `product` (if `parentId` starts `PID` →
`product.getByID`, else null), `workspaces` (`getWorkspacesByIdsV2`), `participantDetails` (`getUserGroup`).
**EXT Service Calls:** 🟡 `workspaceV2`; 🔵 user-profile (`createdBy`/`updatedBy`/`participantDetails`); 🔵 teams (`businessPartners`). `product` is an internal same-DGS call.
**Target DGS Implementation:** One `@DgsData` set backing both `Bom` and `Bom_Unified`. Sibling fields →
federated references; `product` → internal `productService.getById`. `access`/`currentUserPermissions` —
omit ACL work; if surfaced, resolve via the platform-provided permission context (no plumbing).
**PO note:** confirm `parentId` only ever starts `PID`.
**Files / Dependencies:** `BomEntityFieldDataFetcher.kt`; A02, A05.
**Acceptance Criteria:** 1. All 9 fields resolve on both types from one impl. 2. `product` null when `parentId` not `PID*`. 3. Sibling fields emit correct `@key`s for federation. 4. No ACL plumbing introduced.
**Test Cases:** ☐ Unit: `humanId` fallback ☐ Unit: `product` PID branch ☐ Unit: workspace mapping ☐ Integration: federated `Bom { createdBy { id } }`."
Story,SPARK-BOM-G02,SPARK-BOM-G02 · BomMaterial_Unified field resolvers (3),,BOM → plm-product DGS migration,G,Medium,3,dgs-migration,bom,field-resolver,"SPARK-BOM-A04, SPARK-BOM-A05","**Current Behaviour (C2):** `libraryResourceId` (Direct), `libraryResource` = `getBomMaterial` 4-case
dispatcher (TRIM→trim batch+size+caption, WASH→wash, FABRIC→fabricSpecCombo search, HUB→hub; default null),
`materialLibraryUom` (only when category=TRIM → trim UoMs). **ACL context:** wash/hub use a capability token; ignore in impl.
**EXT:** 🟡 materialHub/trim/wash, 🔴 fabric(search).
**Target DGS Implementation:** `BomMaterialEnrichmentService.summary(material)` dispatching on
`materialCategory.code`. Reuse the per-source clients/federation.
**Files / Dependencies:** `BomMaterialUnifiedFieldDataFetcher.kt`; A04, A05.
**Acceptance Criteria:** 1. Each category routes to the correct source; unknown → null. 2. `materialLibraryUom` resolves only for TRIM. 3. `libraryResourceId` = `libraryResource.id`.
**Test Cases:** ☐ Unit: 4 category routes + default ☐ Unit: UoM TRIM-only ☐ Integration."
Story,SPARK-BOM-G03,SPARK-BOM-G03 · BomMaterial field resolvers (8),,BOM → plm-product DGS migration,G,Medium,3,dgs-migration,bom,field-resolver,"SPARK-BOM-A04, SPARK-BOM-A05","**Current Behaviour (C4):** `libraryResource` (H5 hub), `genericMaterialType` (hub `baseMaterial.relatedMaterialType`
precedence over local), `origins`/`certifications` (H3 coded-options filter+enrich), `weight` (H1),
`sizeUnitOfMeasure` (H2), `countryOfOrigin` (tag), `parentLibraryResourceId`/`libraryResourceId` (Direct),
`impressionDetails` (`material.impressions`). Hub resource loaded twice (libraryResource + genericMaterialType) — DataLoader-memoized; consolidate. **ACL context:** hub uses a capability token; ignore in impl.
**EXT:** 🟡 materialHub; 🔵 tag.
**Target DGS Implementation:** `BomMaterialFieldDataFetcher` with a single memoized hub fetch reused by
`libraryResource` + `genericMaterialType`. Coded-options cached per request (`@Cacheable`).
**Acceptance Criteria:** 1. `genericMaterialType` returns hub value when `relatedMaterialType` differs from local, else local. 2. `origins`/`certifications` filtered to known codes and enriched to `{code,description}`. 3. `weight` uses UoM fallback code 23 (grams). 4. Hub fetched once per material.
**Test Cases:** ☐ Unit: genericMaterialType precedence ☐ Unit: origins enrich/filter ☐ Unit: weight fallback ☐ Unit: single hub fetch ☐ Integration."
Story,SPARK-BOM-G04,SPARK-BOM-G04 · BomPackagingMaterial field resolvers (2),,BOM → plm-product DGS migration,G,Low,2,dgs-migration,bom,field-resolver,"SPARK-BOM-A04, SPARK-BOM-A05","**Current Behaviour (C5):** `impressionDetails` (`material.impressions`), `countryOfOrigin` (tag).
**Target DGS Implementation:** two `@DgsData` fields; `countryOfOrigin` via `tag` reference.
**Acceptance Criteria:** 1. `impressionDetails` = parent impressions. 2. `countryOfOrigin` resolves from `countryOfOriginIds` (empty → `[]`).
**Test Cases:** ☐ Unit: passthrough ☐ Unit: tag lookup ☐ Unit: empty ids."
Story,SPARK-BOM-G05,SPARK-BOM-G05 · BomFabricMaterial field resolvers (4),,BOM → plm-product DGS migration,G,Low,2,dgs-migration,bom,field-resolver,"SPARK-BOM-A04, SPARK-BOM-A05","**Current Behaviour (C6):** `libraryResource` = `search.searchFabricSpecCombos({q:`id:${fscId}`,page:0,size:1})` → `content[0] ?? {id:fscId}`; `weight` (H1), `countryOfOrigin`, `impressionDetails`, `libraryResourceId`.
**EXT:** 🔴 search; 🟡 materialHub (weight); 🔵 tag.
**Target DGS Implementation:** `libraryResource` via `searchClient.fabricSpecCombos(...)` with `{id}` fallback.
**Acceptance Criteria:** 1. Returns the matched fabricSpecCombo or `{id}`. 2. `weight`/`countryOfOrigin` as G03. 
**Test Cases:** ☐ Unit: found ☐ Unit: fallback `{id}` ☐ Integration."
Story,SPARK-BOM-G06,SPARK-BOM-G06 · BomFabricSpecMaterial field resolvers (4),,BOM → plm-product DGS migration,G,Low,2,dgs-migration,bom,field-resolver,"SPARK-BOM-A04, SPARK-BOM-A05","**Current Behaviour (C7):** `libraryResource` = `fabric.getSpecificationByID.load(id) ?? {id}`; `weight`, `countryOfOrigin`, `impressionDetails`.
**EXT:** 🟡 fabric, materialHub; 🔵 tag.
**Target DGS Implementation:** `libraryResource` via `FabricClient.getSpecificationById` with `{id}` fallback.
**Acceptance Criteria:** 1. Returns fabric spec or `{id}`. 2. weight/countryOfOrigin as G03.
**Test Cases:** ☐ Unit: found ☐ Unit: fallback ☐ Integration."
Story,SPARK-BOM-G07,SPARK-BOM-G07 · BomCombinationMaterial field resolvers (4),,BOM → plm-product DGS migration,G,Low,2,dgs-migration,bom,field-resolver,"SPARK-BOM-A04, SPARK-BOM-A05","**Current Behaviour (C8):** `libraryResource` = `combination.getById.load(id) ?? {id}`; `weight`, `countryOfOrigin`.
**Target DGS Implementation:** `libraryResource` via `CombinationClient.getById` with `{id}` fallback.
**Acceptance Criteria:** 1. Returns combination or `{id}`. 2. weight/countryOfOrigin as G03.
**Test Cases:** ☐ Unit: found ☐ Unit: fallback ☐ Integration."
Story,SPARK-BOM-G08,SPARK-BOM-G08 · BomTrimMaterial field resolvers (7) — trim size dispatchers,,BOM → plm-product DGS migration,G,High,5,dgs-migration,bom,field-resolver,"SPARK-BOM-A04, SPARK-BOM-A05","**As a** DGS migration engineer **I want** the trim material fields including the 15-case size/caption
dispatchers **so that** trim rows display the correct size value, caption, UoM and facility.

**Current Behaviour (C9):**
- `libraryResource` = `trim.getTrimBatch.load(trimId)`.
- `materialLibraryUom` = trim UoMs, find by `materialLibraryUomId.toString()` (preserve int→string coercion).
- `sizeValue` = reload trim → match size by `librarySizeId` → `getTrimSizeValue(trimType, trimSubType, size)` — **15-case TRIM_TYPES** (`bomUtils.txt:57-114`).
- `sizeCaption` = reload trim → `getBomSizeCaption(trim, size)` — **15-case**, returns `{edit, view}` (`bomUtils.txt:116-187`).
- `facilityName` = if already set return it; else reload trim → find supplier by `supplierId` → facility by `facilityId` → `location.getLocationById(facilityId)` → `vmmFacility.name`.
- `weight`, `countryOfOrigin` as G03. The trim is loaded 3× (memoized) — consolidate.
**EXT:** 🟡 trim; 🔵 location (facility); 🔵 tag.
**Target DGS Implementation:** `TrimEnrichmentService.enrich(material)` does **one** `getTrimBatch` and feeds
`libraryResource`/`sizeValue`/`sizeCaption`/`materialLibraryUom`. Port the two 15-case dispatchers into a
single Kotlin `TrimSizePresentation` table (`sizeValue` + `{edit,view}` caption per trim type/subtype).
Preserve `materialLibraryUomId.toString()`. `facilityName` 2-level lookup via `LocationClient`.
**Files / Dependencies:** `BomTrimMaterialFieldDataFetcher.kt`, `TrimSizePresentation.kt`, `TrimEnrichmentService.kt`; A04, A05.
**Acceptance Criteria:**
1. `sizeValue` matches `getTrimSizeValue` for all 15 trim types (parity table) incl. THREAD/LABEL subtype branches.
2. `sizeCaption` returns the correct `{edit,view}` per type incl. compatible-size and finished-size cases.
3. `materialLibraryUom` matches via string-coerced code.
4. `facilityName` returns the pre-set value if present, else the resolved VMM facility name.
5. Trim is fetched once per material (one REST call).
**Test Cases:** ☐ Unit: 15 trim-type `sizeValue` cases ☐ Unit: caption edit/view per type ☐ Unit: UoM string coercion ☐ Unit: facilityName pre-set vs resolved ☐ Unit: single trim fetch ☐ Parity: recorded trim fixtures."
Story,SPARK-BOM-G09,SPARK-BOM-G09 · BomWashMaterial field resolvers (4),,BOM → plm-product DGS migration,G,Low,2,dgs-migration,bom,field-resolver,"SPARK-BOM-A04, SPARK-BOM-A05","**Current Behaviour (C10):** `libraryResource` = `wash.getWash(jwt).load(washId) ?? {id}`; `weight`, `countryOfOrigin`, `impressionDetails`. **ACL context:** wash uses a capability token; ignore in impl.
**Target DGS Implementation:** `libraryResource` via `WashClient.getWash(washId)` with `{id}` fallback.
**Acceptance Criteria:** 1. Returns wash or `{id}`. 2. weight/countryOfOrigin as G03.
**Test Cases:** ☐ Unit: found ☐ Unit: fallback ☐ Integration."
Story,SPARK-BOM-G10,SPARK-BOM-G10 · BomImpressionDetails_Unified field resolvers (6) — internal/external branch,,BOM → plm-product DGS migration,G,High,5,dgs-migration,bom,field-resolver,"SPARK-BOM-A04, SPARK-BOM-A05","**As a** DGS migration engineer **I want** the unified impression-detail resolvers with the
internal/external user branch **so that** library/color materials resolve for both user types.

**Current Behaviour (C12):**
- `libraryResource`: **internal** (`currentUser.internal`) → `searchMaterialById('libraryResource', detail)`;
  **external** → `bomIds = args.ids`; if no `libraryResource.id` → null; else `searchMaterialsByProxyIds.load({q:`id:(${id})`, proxyIds: bomIds, page:0, size:1})` → `content[0] ?? {id}`.
- `groundColor`/`textColor`/`sliderColor`/`tapeColor`/`teethColor` → `searchMaterialById(name, detail)` (5 loader calls).
**Risk 🔴:** the external branch reads `args.ids` — only present when the parent query carried `ids`. **ACL context:** external path obtains a capability token for `bomIds`; ignore in impl, but keep `proxyIds`.
**EXT:** 🔴 search.
**Target DGS Implementation:** Pass `bomIds` via `DgsDataFetchingEnvironment` **local context** set by the
parent query — **do not** read `args.ids`. Branch on the user-internal flag from the request context. Color
fields via a `MaterialDataLoader` keyed on id.
**Files / Dependencies:** `BomImpressionDetailsFieldDataFetcher.kt`; A04, A05.
**Acceptance Criteria:**
1. Internal path resolves `libraryResource` via material-by-id; external path via proxy-id search.
2. `bomIds` come from DGS local context, not field args (the fragile `args.ids` contract is removed).
3. Missing `libraryResource.id` → null.
4. 5 color fields resolve via batched material loader.
**Test Cases:** ☐ Unit: internal branch ☐ Unit: external branch (proxyIds) ☐ Unit: null id ☐ Unit: color batch ☐ Parity: internal vs external."
Story,SPARK-BOM-G11,SPARK-BOM-G11 · BomFabricLibraryImpressionDetails.libraryResource,,BOM → plm-product DGS migration,G,Medium,3,dgs-migration,bom,field-resolver,SPARK-BOM-G10,"**Current Behaviour (C13):** single `libraryResource` field with the same internal/external branch as G10.
**Target DGS Implementation:** reuse the G10 branch helper.
**Acceptance Criteria:** 1. Same behaviour as G10's `libraryResource` for this type. 2. Uses local-context `bomIds`.
**Test Cases:** ☐ Unit: internal ☐ Unit: external."
Story,SPARK-BOM-G12,SPARK-BOM-G12 · BomTrimLibraryImpressionDetails field resolvers (3),,BOM → plm-product DGS migration,G,Medium,3,dgs-migration,bom,field-resolver,SPARK-BOM-G10,"**Current Behaviour (C14):** `libraryResource` (G10 branch) + `groundColor`, `textColor` via `searchMaterialById`.
**Target DGS Implementation:** reuse G10 helper + 2 color fields via material loader.
**Acceptance Criteria:** 1. `libraryResource` as G10. 2. `groundColor`/`textColor` resolve via material loader.
**Test Cases:** ☐ Unit: libraryResource ☐ Unit: colors."
Story,SPARK-BOM-G13,SPARK-BOM-G13 · BomTrimZipperLibraryImpressionDetails field resolvers (3 colors),,BOM → plm-product DGS migration,G,Low,2,dgs-migration,bom,field-resolver,SPARK-BOM-G10,"**Current Behaviour (C15):** `sliderColor`, `tapeColor`, `teethColor` via `searchMaterialById`.
**Target DGS Implementation:** 3 `@DgsData` fields via material loader.
**Acceptance Criteria:** 1. Three color fields resolve by id. 2. Missing id → null.
**Test Cases:** ☐ Unit: three colors ☐ Unit: null id."
Story,SPARK-BOM-G14,SPARK-BOM-G14 · Trivial pass-through fields (bundle),,BOM → plm-product DGS migration,G,Low,2,dgs-migration,bom,field-resolver,SPARK-BOM-A02,"**Current Behaviour:** the only allowed bundle — fields that return a parent value with no service call:
`BomMaterialType.id` = `` `${code}_${description}` `` (computed); `BomMaterialSearch.paging` = whole-object
passthrough; every material type's `impressionDetails` = `parent.impressions` (rename); `*.libraryResourceId`
= `get(parent,'libraryResource.id')`; `*.parentLibraryResourceId`; and ~30 scalar pass-throughs per material
type covered by DTO mapping.
**Target DGS Implementation:** Jackson DTO mapping for scalars; tiny `@DgsData` for the 3 computed/renamed fields.
**Acceptance Criteria:** 1. `BomMaterialType.id` = `code_description`. 2. `impressionDetails` maps from `impressions`. 3. `libraryResourceId` from nested id. 4. No EXT calls.
**Test Cases:** ☐ Unit: synthetic id ☐ Unit: rename mapping ☐ Unit: nested id extraction."
Story,SPARK-BOM-G15,SPARK-BOM-G15 · BomMaterialSearchResult field resolvers (5),,BOM → plm-product DGS migration,G,Medium,3,dgs-migration,bom,field-resolver,"SPARK-BOM-A05, SPARK-BOM-C02","**Current Behaviour (C18):** `description` (`description ?? name`), `status` (`status?.description ?? status`),
`fabricSpec` (if `type==='fabric_spec_combo'` & `fabricSpecId` → `fabric.getSpecificationByID`), `fabric`
(if `type==='combination'` & `fabricRecordHumanId` → `fabric.getByID(jwt)`), `fabricId` (combination → `fabricRecordHumanId`),
`relatedMaterials` (2-branch internal/external elastic by `relatedAssetIds` buckets). **Bug 🟡:** external
branch does `proxyIds.push(detail.parentComboId)` — mutates the args array; defensive-copy. **ACL context:** `fabric.getByID` and external branch use a capability token; ignore in impl, keep `proxyIds`.
**EXT:** 🟡 fabric; 🔴 search.
**Target DGS Implementation:** field resolvers as above; `relatedMaterials` builds buckets from `intentLineIds`
(`split('.')[0]`, unique) and runs the internal (`getPage`) or external (`searchMaterialsByProxyIds`) query.
**Defensive-copy** `proxyIds` before appending `parentComboId`.
**Acceptance Criteria:** 1. `description`/`status` handle both shapes. 2. `fabricSpec`/`fabric`/`fabricId` gated by `type`. 3. `relatedMaterials` buckets `intentLineIds` correctly. 4. `proxyIds` not mutated (copy used). 
**Test Cases:** ☐ Unit: status object/string ☐ Unit: type gates ☐ Unit: bucket dedup ☐ Unit: proxyIds immutability ☐ Parity: internal vs external."
