Issue Type,Story ID,Summary,Epic Name,Epic Link,Phase,T-shirt size,Labels,Labels,Labels,Parent Link,Depends On,External Dependency,Status,Description
Story,MST-BE-F-01,(Measurement) Implement Product.measurementSets (internal) [MST-BE-F-01],,Federate BreakDown Product,F,M,dgs-migration,measurement,field-resolver,,B-01,,To Do,"*Implementation Order:* 20 of 30 (Measurement backend, step 2)
*Domain:* Measurement — *Team:* Backend — *Owner:* BE-2
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-01 — getMeasurementByIds data fetcher

*Blocks:*
* None

*Current Behaviour:*
* product navigates to measurement sets via the relationship + getMeasurements flow.

*Target:*
* plain `@DgsData measurementSets(...)` on the internal `Product` type (same subgraph) reusing the C-01 relationship+listing logic. **No** `@DgsEntityFetcher`/`@extends @external`. Depends on `Product` existing (product A-02), not on a separate deployment.

*Acceptance Criteria:*
1. `Product.measurementSets` resolves internally via `measurementService`
2. no gateway hop
3. Parity vs current product resolver

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,MST-BE-H-01,(Measurement) Contribute sampleMeasurement to the SampleV2 entity [MST-BE-H-01],,Federate BreakDown Product,H,XS,dgs-migration,measurement,entity-resolver,,"B-01, sample",,To Do,"*Implementation Order:* 22 of 30 (Measurement backend, step 2)
*Domain:* Measurement — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-01 — getMeasurementByIds data fetcher

*Blocks:*
* None

*Current Behaviour:*
* sample navigates to its measurement set via `getSampleMeasurement`.

*Target:*
* `extend type SampleV2 @key(fields:""id"")` with `@DgsData sampleMeasurement` → `getSampleMeasurement(sampleId)`. **BLOCKED-BY** sample domain Phase 3.

*Acceptance Criteria:*
1. `SampleV2.sampleMeasurement` resolves
2. Parity vs current

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,MST-BE-G-01,(Measurement) Measurement field resolvers (13 fields) [MST-BE-G-01],,Federate BreakDown Product,G,M,dgs-migration,measurement,field-resolver,,"B-01, B-06, B-07, B-08","measurementTemplate, sampleV2, sizeTemplate, tightFit, user-profile, vmm, workspaceV2",To Do,"*Implementation Order:* 26 of 30 (Measurement backend, step 3)
*Domain:* Measurement — *Team:* Backend — *Owner:* BE-2
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-01 — getMeasurementByIds data fetcher
* MST-BE-B-06 — getMeasurementTemplates + getMeasurementTemplatesByIds data fetchers
* MST-BE-B-07 — getSizeTemplates + getSizeCategories + getMaterialTypes data fetchers
* MST-BE-B-08 — getTightFits + getTightFitByIdAndVersion data fetchers

*Blocks:*
* None

*Current Behaviour:*
* `access`/`currentUserPermissions` (ACL — context only), `businessPartners` (loadBps), `createdBy`/`updatedBy` (`getUserByIDOrNullIfNotFound`), `product` (PID-prefixed → internal `product.getByID`), `workspaces` (`getWorkspacesByIdsV2` or null), `status` (`{code:statusId, description:statusName}` computed), `updatedFromResource` (switch type='sample' → `sampleV2.getSampleById`), `measurementTemplates` (`measurementTemplate.getMeasurementTemplatesByIds(...).content`), `sizeTemplate` (`sizeTemplate.getSizeTemplates([id])[0]`), `tightFitTemplate` (`tightFit.getTightFitByIdAndVersion({id,version})`), `participantDetails` (`getUserGroup`). - **EXT:** 🟡 workspaceV2/sampleV2; 🔵 vmm/user-profile. (`measurementTemplates`/`sizeTemplate`/`tightFitTemplate` **reclassified internal 2026-07-19** — plain in-process calls to this domain's own B-06/B-07/B-08 data fetchers, no longer counted as EXT; depends-on updated to require those stories exist first.)

*Target:*
* one `@DgsData` set; `workspaceV2`/`sampleV2` → federated references; `measurementTemplates`/`sizeTemplate`/`tightFitTemplate` → plain internal calls to the co-located `MeasurementTemplateService`/`SizeTemplateService`/`TightFitService` (B-06/B-07/B-08), **not** `@DgsEntityFetcher`; `product` internal; `status` computed; `updatedFromResource` switch preserved (only `sample` realized). - **Files:** `dataFetcher/MeasurementFieldDataFetcher.kt`.

*Acceptance Criteria:*
1. All 13 fields resolve
2. `product` null when `resourceId` not `PID*`
3. `status` = `{statusId, statusName}`
4. `workspaces` empty → null
5. `updatedFromResource` resolves only for `type==='sample'`

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,MST-BE-G-02,(Measurement) SampleMeasurementSet field resolvers (2 fields) [MST-BE-G-02],,Federate BreakDown Product,G,XS,dgs-migration,measurement,field-resolver,,B-01,,To Do,"*Implementation Order:* 21 of 30 (Measurement backend, step 2)
*Domain:* Measurement — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-01 — getMeasurementByIds data fetcher

*Blocks:*
* None

*Target:*
* 2 `@DgsData` fields.

*Acceptance Criteria:*
1. `createdBy` resolves by user id (null id → null)
2. `measurementSizeId` = `measurementSize.code`

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,MST-BE-G-05,(Measurement) MeasurementTemplate field resolvers (5 fields) [MST-BE-G-05],,Federate BreakDown Product,G,XS,dgs-migration,measurement,field-resolver,,B-06,,To Do,"*Implementation Order:* 28 of 30 (Measurement backend, step 3)
*Domain:* Measurement — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-06 — getMeasurementTemplates + getMeasurementTemplatesByIds data fetchers

*Blocks:*
* None

*Current Behaviour:*
* `createdBy`/`updatedBy` (`getUserByIDOrNullIfNotFound`), `departments`/`divisions` (`ig.department|division.getByID`, empty-tolerant), `brands` (`brand.getBrand`, skipped when `brandIds === -1`).

*Target:*
* 5 `@DgsData` fields; `departments`/`divisions` → `ig` gateway stitch; `brands` → `vmm`/`brand` gateway stitch; `createdBy`/`updatedBy` → `userAttributes` entity reference. - **Files:** `dataFetcher/MeasurementTemplateFieldDataFetcher.kt`.

*Acceptance Criteria:*
1. All 5 fields resolve
2. `departments`/`divisions` null-tolerant on empty ids
3. `brands` skipped (null) when `brandIds === -1`

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,MST-BE-G-06,(Measurement) SizeTemplate field resolvers (3 fields) [MST-BE-G-06],,Federate BreakDown Product,G,XS,dgs-migration,measurement,field-resolver,,B-07,,To Do,"*Implementation Order:* 29 of 30 (Measurement backend, step 3)
*Domain:* Measurement — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-07 — getSizeTemplates + getSizeCategories + getMaterialTypes data fetchers

*Blocks:*
* None

*Current Behaviour:*
* `humanId` (`humanId || id` — computed fallback), `createdBy`/`updatedBy` (`getUserByIDOrNullIfNotFound`).

*Target:*
* 3 `@DgsData` fields; `humanId` computed; `createdBy`/`updatedBy` → `userAttributes` entity reference. - **Files:** `dataFetcher/SizeTemplateFieldDataFetcher.kt`.

*Acceptance Criteria:*
1. All 3 fields resolve
2. `humanId` falls back to `id` when the record has no `humanId`

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,MST-BE-G-07,(Measurement) TightFit field resolvers (5 fields) [MST-BE-G-07],,Federate BreakDown Product,G,XS,dgs-migration,measurement,field-resolver,,B-08,"ig, user-profile, vmm",To Do,"*Implementation Order:* 30 of 30 (Measurement backend, step 3)
*Domain:* Measurement — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-08 — getTightFits + getTightFitByIdAndVersion data fetchers

*Blocks:*
* None

*Current Behaviour:*
* `departments`/`divisions` (`ig.department|division.getByID`, empty-tolerant), `brands` (`brand.getBrand`, skipped when `brandIds === -1`), `createdBy`/`updatedBy` (`getUserByIDOrNullIfNotFound`).

*Target:*
* 5 `@DgsData` fields; same pattern as G-05 (`ig`/`vmm` gateway stitch, `userAttributes` entity reference). - **Files:** `dataFetcher/TightFitFieldDataFetcher.kt`.

*Acceptance Criteria:*
1. All 5 fields resolve
2. `departments`/`divisions` null-tolerant on empty ids
3. `brands` skipped (null) when `brandIds === -1`

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,MST-BE-G-04,"(Measurement) SampleMeasurementSet.sample forward reference (recommended, PO-gated) [MST-BE-G-04]",,Federate BreakDown Product,G,XS,dgs-migration,measurement,field-resolver,,"B-02 (carries B-05 `getSampleMeasurement`, grouped-XS merged)",,Recommended (PO-gated — federation-review/03 §2 REC-4),"*Implementation Order:* 27 of 30 (Measurement backend, step 3)
*Domain:* Measurement — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-02 — getUnitsOfMeasure
* MST-BE-B-05 — getSampleMeasurement data fetcher

*Blocks:*
* None

*Target:*
* schema adds `sample: SampleV2` on `SampleMeasurementSet`; resolver emits `{id: sampleId}` — zero extra backend calls; hydrated by the sample subgraph (phase 2; stitched gateway until then).

*Acceptance Criteria:*
1. PO approval recorded (OQ-5) before implementation starts
2. `sample { id }` resolves as a stub; `sampleId` unchanged
3. Pairs cleanly with MST-BE-H-01 (no circular resolution at the gateway — verified by a two-hop smoke query)

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Epic,,Federate BreakDown Product — Frontend,Federate BreakDown Product — Frontend,,,,fed-graphql-fe,frontend,epic,,,,,"Umbrella epic for the pdex-ui-react frontend migration to the federated GraphQL gateway. Holds the frontend stories for the 8 phase-1 domains (Product, Impression, BOM, Measurement, Product Details, Packaging, Watchlist, Claims); platform enablement (flag, codegen, cache remap, fragment sweep, dynamic-gql expansion) is already complete. Every story lists the backend stories it depends on; a frontend story is Done only after its backend dependencies are delivered."
Story,MST-FE-001,[Measurement FE] Migrate measurement reads and retire `humanId` [MST-FE-001],,Federate BreakDown Product — Frontend,FE,M,fed-graphql-fe,measurement,query-migration,,MST-BE-B-01 MST-BE-B-04,,To Do,"*Implementation Order:* 31 of 34 (Measurement combined — frontend #1, cutover step 1)
*Domain:* Measurement — *Team:* Frontend — *Owner:* FE-2
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-01 — getMeasurementByIds data fetcher
* MST-BE-B-04 — getMeasurementSetStatus

*Blocks:*
* None

* *Type:* Query migration · *Impact:* Medium · *Domain:* measurement
* *Depends on:* MST-BE-B-01, MST-BE-B-04
* *Operations:* {{getMeasurementByIds}}, {{getMeasurementSetStatus}}, {{getMeasurementComponentStatus}}

* *Business objective:*
** Measurement set views read from the federated graph; the deprecated identifier is gone before cutover.
* *Technical objective:*
** Migrate the by-id and status reads; replace every {{SPARK_Measurements.humanId}} selection with {{parentId}} (deprecated: ""Use parentId"").
* *Background / current implementation:*
** {{product-common/MeasurementQueries.tsx}} + {{spark-ui-admin}}; fragments {{MEASUREMENT_FIELDS_FRAGMENT}}, {{SAMPLE_MEASUREMENT_FRAGMENT}}.
** {{getMeasurementsMetaData}} also selects a POM root (out of scope) — routing decision at grooming.
* *Required changes:*
** {{humanId}} → {{parentId}} in selections, models and any UI rendering the id.
** Fragment re-target; document re-point.

*Acceptance Criteria*

1. No document selects {{humanId}} on measurements.
2. Measurement views render identically under the flag.

*Testing*

* Selection-level lint (no {{humanId}}); measurement screen integration tests.

* *Risk:* Medium.
* *Estimated effort:* 4–6 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,MST-FE-002,[Measurement FE] Migrate measurement list/search reads [MST-FE-002],,Federate BreakDown Product — Frontend,FE,M,fed-graphql-fe,measurement,query-migration,,MST-BE-C-01 MST-BE-C-02,,To Do,"*Implementation Order:* 33 of 34 (Measurement combined — frontend #3, cutover step 2)
*Domain:* Measurement — *Team:* Frontend — *Owner:* FE-2
*Priority:* Medium — *Parallelizable:* No

*Depends On:*
* MST-BE-C-01 — getMeasurements data fetcher
* MST-BE-C-02 — getMeasurementsElastic data fetcher

*Blocks:*
* None

* *Type:* Query migration · *Impact:* Medium · *Domain:* measurement
* *Depends on:* MST-BE-C-01, MST-BE-C-02
* *Operations:* {{getMeasurements}}, {{getMeasurementsElastic}}

* *Business objective:*
** Measurement listings keep parity through the search cutover.
* *Technical objective:*
** Migrate the list and elastic-search documents after the read-hub decision.
* *Required changes:*
** Adopt ratified search shapes; pagination fixtures verified.

*Acceptance Criteria*

1. List results and paging match legacy fixtures.

*Testing*

* Fixture parity tests.

* *Risk:* Medium — search-cutover dependency.
* *Estimated effort:* 3–5 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,MST-FE-003,[Measurement FE] Migrate measurement master-data reads [MST-FE-003],,Federate BreakDown Product — Frontend,FE,S,fed-graphql-fe,measurement,query-migration,,MST-BE-B-02 MST-BE-B-03,,To Do,"*Implementation Order:* 32 of 34 (Measurement combined — frontend #2, cutover step 1)
*Domain:* Measurement — *Team:* Frontend — *Owner:* FE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-02 — getUnitsOfMeasure
* MST-BE-B-03 — getThicknessUnitsOfMeasure

*Blocks:*
* None

* *Type:* Query migration · *Impact:* Low · *Domain:* measurement
* *Depends on:* MST-BE-B-02, MST-BE-B-03
* *Operations:* {{getUnitsOfMeasure}}, {{getThicknessUnitsOfMeasure}}

* *Business objective:*
** Unit pickers keep their data.
* *Technical objective:*
** Re-point the units-of-measure queries.
* *Required changes:*
** Endpoint + types only.

*Acceptance Criteria*

1. Unit lists identical; session-cached.

*Testing*

* Fixture equality tests.

* *Risk:* Low.
* *Estimated effort:* 1–2 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,MST-FE-004,[Measurement FE] Migrate measurement mutations [MST-FE-004],,Federate BreakDown Product — Frontend,FE,M,fed-graphql-fe,measurement,mutation-migration,,MST-BE-D-03 MST-BE-D-04 MST-BE-D-06 MST-BE-D-07,,To Do,"*Implementation Order:* 34 of 34 (Measurement combined — frontend #4, cutover step 3)
*Domain:* Measurement — *Team:* Frontend — *Owner:* FE-2
*Priority:* Medium — *Parallelizable:* No

*Depends On:*
* MST-BE-D-03 — lockMeasurementSet mutation
* MST-BE-D-04 — unlockMeasurementSet mutation
* MST-BE-D-06 — putSampleMeasurementSet mutation
* MST-BE-D-07 — deleteSampleMeasurementSet mutation

*Blocks:*
* None

* *Type:* Mutation migration · *Impact:* Medium · *Domain:* measurement
* *Depends on:* MST-BE-D-03, MST-BE-D-04, MST-BE-D-06, MST-BE-D-07
* *Operations:* {{lockMeasurementSet}}, {{unlockMeasurementSet}}, {{putSampleMeasurementSet}}, {{deleteSampleMeasurementSet}}

* *Business objective:*
** Measurement editing, locking and sample-set management write through the federated graph.
* *Technical objective:*
** Migrate the 4 mutations; {{putSampleMeasurementSet}} follows the 2-step {{updateMeasurement}} write pattern (master-data cache backend-side).
* *Required changes:*
** Input renames; cache writes from responses; partial-failure surface on the 2-step write per the ratified contract.

*Acceptance Criteria*

1. Lock/unlock reflect immediately from the response.
2. Sample-set save surfaces step outcomes.

*Testing*

* Mutation unit tests with cache assertions; editor E2E save.

* *Risk:* Medium.
* *Estimated effort:* 4–6 days

---

## Product Details

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
