Issue Type,Story ID,Summary,Epic Name,Epic Link,Phase,T-shirt size,Labels,Labels,Labels,Parent Link,Depends On,Status,Description
Story,BOM-BE-G-06,(BOM) BomFabricSpecMaterial field resolvers (4 fields) [BOM-BE-G-06],,Federate BreakDown Product,G,XS,dgs-migration,bom,field-resolver,,,To Do,"*Implementation Order:* 25 of 37 (BOM backend, step 2)
*Domain:* BOM — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* None

*Current Behaviour:*
* `libraryResource` = `fabric.getSpecificationByID.load(id) ?? {id}`; `weight`, `countryOfOrigin`, `impressionDetails`. - **EXT:** 🟡 fabric, materialHub; 🔵 tag.

*Target:*
* `libraryResource` via `FabricClient.getSpecificationById` with `{id}` fallback. - **Example:** same fallback shape as G-05/G-07/G-09 — `libraryResource(id)` found → full object; not found → `{id}` only, never `null`.

*Acceptance Criteria:*
1. Returns fabric spec or `{id}`
2. weight/countryOfOrigin as G-03

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,BOM-BE-G-07,(BOM) BomCombinationMaterial field resolvers (4 fields) [BOM-BE-G-07],,Federate BreakDown Product,G,XS,dgs-migration,bom,field-resolver,,,To Do,"*Implementation Order:* 26 of 37 (BOM backend, step 2)
*Domain:* BOM — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* None

*Current Behaviour:*
* `libraryResource` = `combination.getById.load(id) ?? {id}`; `weight`, `countryOfOrigin`.

*Target:*
* `libraryResource` via `CombinationClient.getById` with `{id}` fallback. - **Example:** same fallback shape as G-05/G-06/G-09 — combination found → full object; not found → `{id}` only.

*Acceptance Criteria:*
1. Returns combination or `{id}`
2. weight/countryOfOrigin as G-03

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,BOM-BE-G-08,(BOM) BomTrimMaterial field resolvers (7 fields) — trim size dispatchers [BOM-BE-G-08],,Federate BreakDown Product,G,L,dgs-migration,bom,field-resolver,,,To Do,"*Implementation Order:* 27 of 37 (BOM backend, step 2)
*Domain:* BOM — *Team:* Backend — *Owner:* BE-2
*Priority:* High — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* None

*Current Behaviour:*
* - `libraryResource` = `trim.getTrimBatch.load(trimId)`. - `materialLibraryUom` = trim UoMs, find by `materialLibraryUomId.toString()` (preserve int→string coercion). - `sizeValue` = reload trim → match size by `librarySizeId` → `getTrimSizeValue(trimType, trimSubType, size)` — **15-case TRIM_TYPES** (`utils/bomUtils.js:57-114`). - `sizeCaption` = reload trim → `getBomSizeCaption(trim, size)` — **15-case**, returns `{edit, view}` (`utils/bomUtils.js:116-187`). - `facilityName` = if already set return it; else reload trim → find supplier by `supplierId` → facility by `facilityId` → `location.getLocationById(facilityId)` → `vmmFacility.name`. - `weight`, `countryOfOrigin` as G-03. The trim is loaded 3× (memoized) — consolidate. - **EXT:** 🟡 trim; 🔵 location (facility); 🔵 tag.

*Target:*
* `TrimEnrichmentService.enrich(material)` does **one** `getTrimBatch` and feeds - `libraryResource`/`sizeValue`/`sizeCaption`/`materialLibraryUom`. - Port the two 15-case dispatchers into a single Kotlin `TrimSizePresentation` table (`sizeValue` + `{edit,view}` caption per trim type/subtype). - Preserve `materialLibraryUomId.toString()`. - `facilityName` 2-level lookup via `LocationClient`. - **Files / Dependencies:** `BomTrimMaterialFieldDataFetcher.kt`, `TrimSizePresentation.kt`, `TrimEnrichmentService.kt`. - **Pseudocode — table-driven dispatch instead of a 15-branch if/else (this is the whole point of the port):** ```kotlin data class TrimSizeRule( val sizeValue: (trim: Trim, size: TrimSize) -> String, val caption: (trim: Trim, size: TrimSize) -> BomSizeCaption // {edit, view} ) val TRIM_SIZE_TABLE: Map<Pair<TrimType, TrimSubType?>, TrimSizeRule> = mapOf( (BUTTON to null) to TrimSizeRule({ _, s -> s.ligne.toString() }, { _, s -> BomSizeCaption(""${s.ligne}L"", ""${s.ligne} ligne"") }), (THREAD to WEIGHT) to TrimSizeRule({ _, s -> s.weight }, { _, s -> BomSizeCaption(s.weight, ""${s.weight} wt"") }), (THREAD to LENGTH) to TrimSizeRule({ _, s -> s.length }, { _, s -> BomSizeCaption(s.length, ""${s.length} yds"") }), (LABEL to COMPATIBLE) to TrimSizeRule({ t, s -> compatibleSize(t, s) }, { t, s -> compatibleCaption(t, s) }), // … remaining 11 (trimType, subType) entries, one row per case in the original 15-case switch ) class TrimEnrichmentService(private val trimClient: TrimClient, private val locationClient: LocationClient) { fun enrich(material: BomTrimMaterial): EnrichedTrim { val trim = trimClient.getTrimBatch(material.libraryResourceId) // ONE fetch, reused below (was 3x) val size = trim.sizes.find { it.id == material.librarySizeId } val rule = TRIM_SIZE_TABLE[trim.type to trim.subType] ?: TRIM_SIZE_TABLE[trim.type to null]!! return EnrichedTrim( libraryResource = trim, sizeValue = size?.let { rule.sizeValue(trim, it) }, sizeCaption = size?.let { rule.caption(trim, it) }, materialLibraryUom = trim.uoms.find { it.code.toString() == material.materialLibraryUomId?.toString() }, facilityName = material.facilityName ?: locationClient.getFacilityName(trim.supplierId, trim.facilityId) ) } } ```

*Acceptance Criteria:*
1. `sizeValue` matches `getTrimSizeValue` for all 15 trim types (parity table) incl. THREAD/LABEL subtype branches
2. `sizeCaption` returns the correct `{edit,view}` per type incl. compatible-size and finished-size cases
3. `materialLibraryUom` matches via string-coerced code
4. `facilityName` returns the pre-set value if present, else the resolved VMM facility name
5. Trim is fetched once per material (one REST call)

*Test Cases:*
* [ ] Unit: 15 trim-type `sizeValue` cases
* [ ] Unit: caption edit/view per type
* [ ] Unit: UoM string coercion
* [ ] Unit: facilityName pre-set vs resolved
* [ ] Unit: single trim fetch
* [ ] Parity: recorded trim fixtures

*Complex — broken into sub-tasks:* G-08-1 dispatcher scaffold + type resolution · G-08-2 7 TrimMaterial field resolvers

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,BOM-BE-G-09,(BOM) BomWashMaterial field resolvers (4 fields) [BOM-BE-G-09],,Federate BreakDown Product,G,XS,dgs-migration,bom,field-resolver,,,To Do,"*Implementation Order:* 28 of 37 (BOM backend, step 2)
*Domain:* BOM — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* None

*Current Behaviour:*
* `libraryResource` = `wash.getWash(jwt).load(washId) ?? {id}`; `weight`, `countryOfOrigin`, `impressionDetails`. **ACL context:** wash uses a capability token; ignore in impl.

*Target:*
* `libraryResource` via `WashClient.getWash(washId)` with `{id}` fallback. - **Example:** same fallback shape as G-05/G-06/G-07 — wash found → full object; not found → `{id}` only.

*Acceptance Criteria:*
1. Returns wash or `{id}`
2. weight/countryOfOrigin as G-03

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,BOM-BE-G-10,(BOM) Impression library-resource resolution (shared internal/external branch + MaterialDataLoader) [BOM-BE-G-10],,Federate BreakDown Product,G,L,dgs-migration,bom,field-resolver,,,To Do,"*Implementation Order:* 29 of 37 (BOM backend, step 2)
*Domain:* BOM — *Team:* Backend — *Owner:* BE-2
*Priority:* High — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* BOM-BE-G-11 — BomFabricLibraryImpressionDetails.libraryResource
* BOM-BE-G-12 — BomTrimLibraryImpressionDetails field resolvers
* BOM-BE-G-13 — BomTrimZipperLibraryImpressionDetails field resolvers

*Current Behaviour:*
* resolving ""what material does this impression's color/library field - point to"" needs to behave differently depending on who's asking. - An **internal** user gets the material looked up directly by id. - An **external** (e.g. supplier-portal) user doesn't have direct access to that id space, so the lookup goes through a proxy-id search instead, scoped to the boms they're allowed to see. - `libraryResource`: **internal** (`currentUser.internal`) → `searchMaterialById('libraryResource', detail)`; **external** → `bomIds = args.ids`; if no `libraryResource.id` → null; else `searchMaterialsByProxyIds.load({q:`id:(${id})`, proxyIds: bomIds, page:0, size:1})` → `content[0] ?? {id}`. - `groundColor`/`textColor`/`sliderColor`/`tapeColor`/`teethColor` → `searchMaterialById(name, detail)` (5 loader calls). - **Risk 🔴:** the external branch reads `args.ids` — only present when the parent query carried `ids`, a fragile implicit contract. **ACL context:** external path obtains a capability token for `bomIds`; ignore in impl, but keep `proxyIds`. - **EXT:** 🔴 search.

*Target:*
* Pass `bomIds` via `DgsDataFetchingEnvironment` **local context** set by the parent query — **do not** read `args.ids`. Branch on the user-internal flag from the request context. Color fields via a `MaterialDataLoader` keyed on id. - **Files / Dependencies:** `ImpressionLibraryResourceResolver.kt` (renamed from `BomImpressionDetailsFieldDataFetcher.kt` to reflect that it's a shared service now, not a single type's field resolver), `MaterialDataLoader.kt`. - **Pseudocode — the shared helper `G-11`/`G-12`/`G-13` call into:** ```kotlin class ImpressionLibraryResourceResolver(private val searchClient: SearchClient, private val materialLoader: MaterialDataLoader) { // one branch, reused by every impression-detail type that has a libraryResource field fun resolveLibraryResource(detail: ImpressionDetail, dfe: DgsDataFetchingEnvironment): Material? { val isInternal = dfe.requestContext.currentUser.internal return if (isInternal) { searchClient.searchMaterialById(""libraryResource"", detail) } else { val bomIds = dfe.localContext<BomLocalContext>().bomIds // NOT args.ids — the fixed contract val id = detail.libraryResource?.id ?: return null searchClient.searchMaterialsByProxyIds(q = ""id:($id)"", proxyIds = bomIds, page = 0, size = 1) .content.firstOrNull() ?: Material(id = id) } } fun resolveColor(name: String, detail: ImpressionDetail): Material? = materialLoader.load(detail.colorIdFor(name)) } ```

*Acceptance Criteria:*
1. Internal path resolves `libraryResource` via material-by-id; external path via proxy-id search
2. `bomIds` come from DGS local context, not field args (the fragile `args.ids` contract is removed)
3. Missing `libraryResource.id` → null
4. 5 color fields resolve via batched material loader
5. `G-11`/`G-12`/`G-13` call this shared service rather than re-implementing the branch

*Test Cases:*
* [ ] Unit: internal branch
* [ ] Unit: external branch (proxyIds)
* [ ] Unit: null id
* [ ] Unit: color batch
* [ ] Parity: internal vs external

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,BOM-BE-G-11,(BOM) BomFabricLibraryImpressionDetails.libraryResource [BOM-BE-G-11],,Federate BreakDown Product,G,M,dgs-migration,bom,field-resolver,,G-10,To Do,"*Implementation Order:* 33 of 37 (BOM backend, step 3)
*Domain:* BOM — *Team:* Backend — *Owner:* BE-2
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* BOM-BE-G-10 — Impression library-resource resolution

*Blocks:*
* None

*Current Behaviour:*
* single `libraryResource` field with the same internal/external branch as G-10.

*Target:*
* thin `@DgsData` that calls `ImpressionLibraryResourceResolver.resolveLibraryResource(detail, dfe)` (the `G-10` shared service) — no branch logic duplicated here. - **Example:** ```kotlin @DgsData(parentType = ""BomFabricLibraryImpressionDetails"", field = ""libraryResource"") fun libraryResource(dfe: DgsDataFetchingEnvironment) = impressionLibraryResourceResolver.resolveLibraryResource(dfe.getSource(), dfe) ```

*Acceptance Criteria:*
1. Same behaviour as `G-10`'s `libraryResource` for this type
2. Uses local-context `bomIds`

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,BOM-BE-G-12,(BOM) BomTrimLibraryImpressionDetails field resolvers (3 fields) [BOM-BE-G-12],,Federate BreakDown Product,G,M,dgs-migration,bom,field-resolver,,G-10,To Do,"*Implementation Order:* 34 of 37 (BOM backend, step 3)
*Domain:* BOM — *Team:* Backend — *Owner:* BE-2
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* BOM-BE-G-10 — Impression library-resource resolution

*Blocks:*
* None

*Current Behaviour:*
* `libraryResource` (G-10 branch) + `groundColor`, `textColor` via `searchMaterialById`.

*Target:*
* reuse `G-10`'s `resolveLibraryResource` + 2 color fields via `resolveColor`. - **Example:** `groundColor` → `impressionLibraryResourceResolver.resolveColor(""groundColor"", detail)`; same pattern for `textColor`, each a batched lookup through the shared `MaterialDataLoader`, not a separate call.

*Acceptance Criteria:*
1. `libraryResource` behaves as `G-10`
2. `groundColor`/`textColor` resolve via material loader

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,BOM-BE-G-13,(BOM) BomTrimZipperLibraryImpressionDetails field resolvers (3 colors) [BOM-BE-G-13],,Federate BreakDown Product,G,XS,dgs-migration,bom,field-resolver,,G-10,To Do,"*Implementation Order:* 35 of 37 (BOM backend, step 3)
*Domain:* BOM — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* BOM-BE-G-10 — Impression library-resource resolution

*Blocks:*
* None

*Current Behaviour:*
* `sliderColor`, `tapeColor`, `teethColor` via `searchMaterialById`. Unlike `G-11`/`G-12`, this type has no `libraryResource` field at all — just three colors — so it only needs `G-10`'s color loader, not the internal/external branch.

*Target:*
* 3 `@DgsData` fields via `impressionLibraryResourceResolver.resolveColor(name, detail)`. - **Example:** `sliderColor` → `resolveColor(""sliderColor"", detail)`; missing `sliderColorRowId` → `null`, no call made.

*Acceptance Criteria:*
1. Three color fields resolve by id
2. Missing id → null

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,BOM-BE-G-14,(BOM) Trivial pass-through fields (bundle) [BOM-BE-G-14],,Federate BreakDown Product,G,XS,dgs-migration,bom,field-resolver,,,To Do,"*Implementation Order:* 30 of 37 (BOM backend, step 2)
*Domain:* BOM — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* None

*Current Behaviour:*
* the only allowed bundle — fields that return a parent value with no service call: `BomMaterialType.id` = `` `${code}_${description}` `` (computed); `BomMaterialSearch.paging` = whole-object passthrough; every material type's `impressionDetails` = `parent.impressions` (rename); `*.libraryResourceId` = `get(parent,'libraryResource.id')`; `*.parentLibraryResourceId`; and ~30 scalar pass-throughs per material type covered by DTO mapping.

*Target:*
* Jackson DTO mapping for scalars; tiny `@DgsData` for the 3 computed/renamed fields. - **Example:** `BomMaterialType{code: 4, description: ""Zipper""}.id` → `""4_Zipper""` (no service call, pure string concat).

*Acceptance Criteria:*
1. `BomMaterialType.id` = `code_description`
2. `impressionDetails` maps from `impressions`
3. `libraryResourceId` from nested id
4. No EXT calls

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,BOM-BE-G-15,(BOM) BomMaterialSearchResult field resolvers (5 fields) [BOM-BE-G-15],,Federate BreakDown Product,G,M,dgs-migration,bom,field-resolver,,C-02,To Do,"*Implementation Order:* 36 of 37 (BOM backend, step 3)
*Domain:* BOM — *Team:* Backend — *Owner:* BE-2
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* BOM-BE-C-02 — searchMaterialsBom data fetcher

*Blocks:*
* None

*Current Behaviour:*
* `description` (`description ?? name`), `status` (`status?.description ?? status`), - `fabricSpec` (if `type==='fabric_spec_combo'` & `fabricSpecId` → `fabric.getSpecificationByID`), `fabric` (if `type==='combination'` & `fabricRecordHumanId` → `fabric.getByID(jwt)`), `fabricId` (combination → `fabricRecordHumanId`), `relatedMaterials` (2-branch internal/external elastic by `relatedAssetIds` buckets). - **Bug 🟡:** external branch does `proxyIds.push(detail.parentComboId)` — mutates the args array; defensive-copy. - **ACL context:** `fabric.getByID` and external branch use a capability token; ignore in impl, keep `proxyIds`. - **EXT:** 🟡 fabric; 🔴 search.

*Target:*
* field resolvers as above; `relatedMaterials` builds buckets from `intentLineIds` (`split('.')[0]`, unique) and runs the internal (`getPage`) or external (`searchMaterialsByProxyIds`) query. - **Defensive-copy** `proxyIds` before appending `parentComboId`. - **Example (the mutation bug being fixed on port):** ```kotlin // before (bug): mutates the caller's args list — a second field resolver reading the same args sees the mutated list fun relatedMaterialsExternalBuggy(args: SearchArgs, detail: SearchResult) { args.proxyIds.add(detail.parentComboId) // mutates args.proxyIds in place searchClient.searchMaterialsByProxyIds(args) } // after (fixed): copy first, mutate the copy fun relatedMaterialsExternal(args: SearchArgs, detail: SearchResult) { val proxyIds = args.proxyIds.toMutableList().apply { add(detail.parentComboId) } // defensive copy searchClient.searchMaterialsByProxyIds(args.copy(proxyIds = proxyIds)) } ```

*Acceptance Criteria:*
1. `description`/`status` handle both shapes
2. `fabricSpec`/`fabric`/`fabricId` gated by `type`
3. `relatedMaterials` buckets `intentLineIds` correctly
4. `proxyIds` not mutated (copy used)

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,BOM-BE-G-17,"(BOM) supplier entity references on material rows (recommended, PO-gated) [BOM-BE-G-17]",,Federate BreakDown Product,G,M,dgs-migration,bom,field-resolver,,G-01,Recommended (PO-gated — federation-review/03 §2 REC-1; answer OQ-3 snapshot-semantics first),"*Implementation Order:* 37 of 37 (BOM backend, step 3)
*Domain:* BOM — *Team:* Backend — *Owner:* BE-2
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* BOM-BE-G-01 — Bom field resolvers

*Blocks:*
* BOM-FE-007

*Target:*
* add `supplier: VMM_BusinessPartner` to `BomMaterialInterface` and all 7 implementations (each impl must add the field — no shared conformance check enforces the fan-out, verify manually against the 7-impl list); resolver emits a `{id: supplierId}` key stub — the gateway hydrates from VMM; null-safe when `supplierId` is empty. Facility/laundry refs are deferred pending a `VMM_Location` stub decision (federation-review/03 §3).

*Acceptance Criteria:*
1. PO approval recorded (OQ-5) and OQ-3 answered before implementation starts
2. `supplier` present on the interface + all 7 impls
3. `supplierId`/`supplierName` continue to return unchanged values (parity)
4. Stub emission only — no direct VMM calls from the BOM subgraph

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,CLAIM-BE-B-01,"(Claims) getClaims(parentHumanId, claimHumanIds, partnerIds) [CLAIM-BE-B-01]",,Federate BreakDown Product,B,XS,dgs-migration,claims,query,,,To Do,"*Implementation Order:* 1 of 20 (Claims backend, step 1)
*Domain:* Claims — *Team:* Backend — *Owner:* BE-1
*Priority:* Low — *Parallelizable:* No

*Depends On:*
* None

*Blocks:*
* CLAIM-BE-B-02 — getClaimByIds
* CLAIM-BE-B-03 — getCommunicationChannels
* CLAIM-BE-B-04 — getAllClaimsAbout
* CLAIM-BE-B-05 — getClaimExports
* CLAIM-BE-C-01 — searchGuestFacing
* CLAIM-BE-C-02 — getClaimsElastic
* CLAIM-BE-D-01 — createClaim
* CLAIM-BE-D-02 — bulkUpdateClaim
* CLAIM-BE-D-03 — requestClaimExport
* CLAIM-BE-D-04 — lockClaim
* CLAIM-BE-D-05 — unlockClaim
* CLAIM-BE-E-01 — updateClaim
* CLAIM-BE-H-01 — Product.claims
* CLAIM-BE-H-02 — ResourcesCount.claims
* CLAIM-BE-G-01 — access + currentUserPermissions + participantDetails
* CLAIM-BE-G-02 — createdBy + updatedBy + businessPartner + designPartner
* CLAIM-BE-G-03 — product + parentDetails
* CLAIM-BE-G-04 — workspaces + ClaimSubstantiate.substantiatedBy + ClaimDetails.claimName
* CLAIM-BE-G-06 — Shared value-type alignment
* CLAIM-FE-002

*Current Behaviour:*
* (own) `claim.getClaims.load({parentHumanId, claimHumanIds, partnerIds})` `GET {base}` (filtered) → camelCase. **No ACL token.**

*Target:*
* `@DgsQuery → [Claims]`.

*Acceptance Criteria:*
1. filters by the 3 args

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,CLAIM-BE-B-02,(Claims) getClaimByIds(claimHumanIds) [CLAIM-BE-B-02],,Federate BreakDown Product,B,XS,dgs-migration,claims,query,,B-01,To Do,"*Implementation Order:* 2 of 20 (Claims backend, step 2)
*Domain:* Claims — *Team:* Backend — *Owner:* BE-1
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* CLAIM-BE-B-01 — getClaims

*Blocks:*
* CLAIM-FE-002

*Current Behaviour:*
* (ACL context) token → `GET {base}/search?claimIds={csv}`.

*Target:*
* `@DgsQuery → [Claims]`.

*Acceptance Criteria:*
1. returns claims for ids

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,CLAIM-BE-B-03,(Claims) getCommunicationChannels (cacheable) [CLAIM-BE-B-03],,Federate BreakDown Product,B,XS,dgs-migration,claims,query,,B-01,To Do,"*Implementation Order:* 3 of 20 (Claims backend, step 2)
*Domain:* Claims — *Team:* Backend — *Owner:* BE-1
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* CLAIM-BE-B-01 — getClaims

*Blocks:*
* CLAIM-FE-002

*Current Behaviour:*
* (own) `GET {base}/communication-channels`.

*Target:*
* `@DgsQuery` → `@Cacheable` → `[CommunicationChannel]`.

*Acceptance Criteria:*
1. returns channels; cached

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,CLAIM-BE-B-04,(Claims) getAllClaimsAbout (cacheable) [CLAIM-BE-B-04],,Federate BreakDown Product,B,XS,dgs-migration,claims,query,,B-01,To Do,"*Implementation Order:* 4 of 20 (Claims backend, step 2)
*Domain:* Claims — *Team:* Backend — *Owner:* BE-1
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* CLAIM-BE-B-01 — getClaims

*Blocks:*
* CLAIM-FE-002

*Current Behaviour:*
* (own) `GET {base}/claims-about`.

*Target:*
* `@DgsQuery` → `@Cacheable` → `[CodeDescription]`.

*Acceptance Criteria:*
1. returns list; cached

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,CLAIM-BE-B-05,(Claims) getClaimExports [CLAIM-BE-B-05],,Federate BreakDown Product,B,XS,dgs-migration,claims,query,,B-01,To Do,"*Implementation Order:* 5 of 20 (Claims backend, step 2)
*Domain:* Claims — *Team:* Backend — *Owner:* BE-1
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* CLAIM-BE-B-01 — getClaims

*Blocks:*
* None

*Current Behaviour:*
* (own) `GET {base}/export`.

*Target:*
* `@DgsQuery → [ClaimExport]`.

*Acceptance Criteria:*
1. returns export records

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,CLAIM-BE-C-01,(Claims) searchGuestFacing(queryParam) [CLAIM-BE-C-01],,Federate BreakDown Product,C,M,dgs-migration,claims,search,,B-01,To Do,"*Implementation Order:* 6 of 20 (Claims backend, step 2)
*Domain:* Claims — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* CLAIM-BE-B-01 — getClaims

*Blocks:*
* None

*Current Behaviour:*
* (own) `GET {base}/search/guest_facing_claim?{qs(queryParam)}` → camelCase.

*Target:*
* `@DgsQuery → [Guest_Facing]`.

*Acceptance Criteria:*
1. query-string built from `queryParam`

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,CLAIM-BE-C-02,(Claims) getClaimsElastic(parentHumanId) [CLAIM-BE-C-02],,Federate BreakDown Product,C,M,dgs-migration,claims,search,,B-01,To Do,"*Implementation Order:* 7 of 20 (Claims backend, step 2)
*Domain:* Claims — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* CLAIM-BE-B-01 — getClaims

*Blocks:*
* None

*Current Behaviour:*
* (🔴 search) `search.getClaimsElastic.load({ q:""parentId: {parentHumanId}"" })`. **EXT:** 🔴 search.

*Target:*
* `@DgsQuery → [Claims]` via the search subgraph/client.

*Acceptance Criteria:*
1. `parentId:` elastic query built

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,CLAIM-BE-D-01,(Claims) createClaim [CLAIM-BE-D-01],,Federate BreakDown Product,D,M,dgs-migration,claims,mutation,,B-01,To Do,"*Implementation Order:* 8 of 20 (Claims backend, step 2)
*Domain:* Claims — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* CLAIM-BE-B-01 — getClaims

*Blocks:*
* CLAIM-FE-003

*Current Behaviour:*
* (own) `POST {base}` (snake_case). **If `validationErrors`/`message` → throw.**

*Target:*
* `@DgsMutation → [Claims]`; port throw-on-error.

*Acceptance Criteria:*
1. creates claim(s)
2. validation error → exception

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,CLAIM-BE-D-02,(Claims) bulkUpdateClaim [CLAIM-BE-D-02],,Federate BreakDown Product,D,M,dgs-migration,claims,mutation,,B-01,To Do,"*Implementation Order:* 9 of 20 (Claims backend, step 2)
*Domain:* Claims — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* CLAIM-BE-B-01 — getClaims

*Blocks:*
* CLAIM-FE-003

*Current Behaviour:*
* (own) `PUT {base}/bulk-update`. **Error contract:** result is array → return; `status_code>400` → throw; else throw ""unhandled"". **Latent:** source snake-cases the response — **fix to camelCase**.

*Target:*
* `@DgsMutation → [Claims]`.

*Acceptance Criteria:*
1. array result returned (camelCase)
2. error status → exception

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,CLAIM-BE-D-03,(Claims) requestClaimExport [CLAIM-BE-D-03],,Federate BreakDown Product,D,XS,dgs-migration,claims,mutation,,B-01,To Do,"*Implementation Order:* 10 of 20 (Claims backend, step 2)
*Domain:* Claims — *Team:* Backend — *Owner:* BE-1
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* CLAIM-BE-B-01 — getClaims

*Blocks:*
* CLAIM-FE-003

*Current Behaviour:*
* (own) `POST {base}/export` → `response.request_id`.

*Target:*
* `@DgsMutation → String`.

*Acceptance Criteria:*
1. returns the request id

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
